,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,NumCabinMates,Deck,NumCabin,Side
6758,1,False,2,23.0,False,602.0,0.0,0.0,0.0,24.0,False,1,7,1165,1
6759,1,False,1,18.0,False,457.0,0.0,11.0,335.0,0.0,False,1,6,1368,1
6760,1,True,3,18.0,False,0.0,0.0,0.0,0.0,0.0,True,1,7,1148,2
6761,1,False,1,23.0,False,0.0,134.0,482.0,0.0,27.0,False,1,6,1479,2
6762,1,False,1,18.0,False,0.0,10.0,0.0,0.0,738.0,False,1,6,1371,1
6763,3,False,1,22.0,False,0.0,0.0,1128.0,0.0,45.0,False,3,5,474,1
6764,3,False,1,10.0,False,0.0,0.0,0.0,0.0,0.0,True,3,5,474,1
6765,3,True,1,27.0,False,0.0,0.0,0.0,0.0,0.0,False,3,5,474,1
6766,3,False,1,31.0,False,907.0,0.0,437.0,2.0,0.0,False,1,6,1372,1
6767,1,True,1,48.0,False,0.0,0.0,0.0,0.0,0.0,False,1,7,1150,2
6768,2,False,2,51.0,True,0.0,287.0,0.0,1442.0,66.0,True,1,1,87,1
6769,3,True,3,25.0,False,0.0,0.0,0.0,0.0,0.0,True,1,6,1482,2
6770,3,False,1,32.0,False,288.0,0.0,592.0,670.0,40.0,False,1,5,459,2
6771,1,False,1,8.0,False,0.0,0.0,0.0,0.0,0.0,True,2,7,1167,1
6772,1,True,3,49.0,False,0.0,0.0,0.0,0.0,0.0,True,2,7,1167,1
6773,1,False,3,28.0,False,0.0,0.0,0.0,669.0,16.0,False,1,6,1375,1
6774,3,False,1,3.0,False,0.0,0.0,0.0,0.0,0.0,True,4,5,475,1
6775,3,False,1,27.0,False,0.0,0.0,0.0,0.0,0.0,True,4,5,475,1
6776,3,True,1,31.0,False,0.0,0.0,0.0,0.0,0.0,True,4,5,475,1
6777,3,False,1,11.0,False,0.0,0.0,0.0,0.0,0.0,True,4,5,475,1
6778,3,True,1,27.0,False,0.0,0.0,0.0,0.0,0.0,True,0,6,427.0,1
6779,3,False,1,33.0,False,1631.0,0.0,754.0,0.0,0.0,False,1,4,219,1
6780,2,True,3,32.0,False,0.0,0.0,0.0,0.0,0.0,True,1,3,263,1
6781,1,True,1,20.0,False,0.0,0.0,0.0,0.0,0.0,True,1,7,1152,2
6782,2,False,1,33.0,False,0.0,3624.0,0.0,1537.0,498.0,False,1,5,476,1
6783,1,False,1,65.0,False,43.0,21.0,22.0,50.0,731.0,False,1,6,1485,2
6784,3,True,1,18.0,False,0.0,0.0,0.0,0.0,0.0,True,1,6,1377,1
6785,3,False,1,19.0,False,862.0,0.0,5.0,2032.0,0.0,False,1,6,1378,1
6786,2,False,2,33.0,False,0.0,3676.0,0.0,1743.0,1.0,True,1,2,270,1
6787,1,False,1,27.0,False,0.0,11.0,793.0,0.0,84.0,True,1,7,1168,1
6788,1,True,3,31.0,False,0.0,0.0,0.0,0.0,0.0,False,1,7,1154,2
6789,1,True,1,37.0,False,0.0,0.0,0.0,0.0,0.0,True,1,7,1155,2
6790,1,True,3,19.0,False,0.0,0.0,0.0,0.0,0.0,True,1,7,1156,2
6791,1,False,1,18.0,False,0.0,0.0,773.0,0.0,4.0,False,1,6,1486,2
6792,2,True,2,47.0,False,0.0,0.0,0.0,0.0,0.0,True,3,3,232,2
6793,2,False,1,26.0,False,0.0,6050.0,0.0,662.0,920.0,False,3,3,232,2
6794,2,False,1,25.0,False,0.0,3590.0,0.0,27.0,0.0,True,3,3,232,2
6795,1,False,1,38.0,False,102.0,12.0,14.0,669.0,0.0,False,1,6,1380,1
6796,1,False,1,53.0,False,3.0,2251.0,0.0,95.0,12.0,True,1,5,460,2
6797,1,False,1,38.0,False,0.0,338.0,0.0,453.0,0.0,False,1,5,478,1
6798,3,True,1,28.0,False,0.0,0.0,0.0,0.0,0.0,True,1,6,1488,2
6799,1,False,1,46.0,False,438.0,283.0,944.0,0.0,355.0,False,0,6,427.0,1
6800,1,False,1,18.0,False,3.0,688.0,0.0,0.0,23.0,True,1,7,1170,1
6801,2,True,1,14.0,False,0.0,0.0,0.0,0.0,0.0,True,3,5,461,2
6802,2,False,1,32.0,False,0.0,1369.0,29.0,662.0,22.0,False,3,5,461,2
6803,2,False,1,44.0,False,0.0,0.0,16.0,72.0,4304.0,False,3,5,461,2
6804,1,True,3,28.0,False,0.0,0.0,0.0,0.0,0.0,True,1,7,1158,2
6805,2,False,1,2.0,False,0.0,0.0,0.0,0.0,0.0,True,3,3,233,2
6806,2,False,1,28.0,False,0.0,2896.0,46.0,5248.0,8169.0,False,3,3,233,2
6807,2,True,1,27.0,True,0.0,0.0,0.0,0.0,0.0,True,3,3,233,2
6808,2,True,1,29.0,False,0.0,0.0,0.0,0.0,0.0,True,1,3,234,2
6809,1,True,2,14.0,False,0.0,0.0,0.0,0.0,0.0,True,1,7,1171,1
6810,1,False,1,14.0,False,0.0,0.0,766.0,0.0,0.0,False,1,6,1490,2
6811,1,True,1,17.0,False,0.0,0.0,0.0,0.0,0.0,True,1,7,1172,1
6812,1,False,1,35.0,False,150.0,0.0,96.0,638.0,0.0,True,1,6,1381,1
6813,1,False,1,36.0,False,0.0,129.0,0.0,177.0,444.0,False,1,6,1382,1
6814,3,False,1,51.0,False,106.0,1942.0,115.0,0.0,0.0,False,1,6,1383,1
6815,1,False,1,54.0,False,1.0,0.0,109.0,0.0,1.0,False,1,7,1174,1
6816,2,False,1,37.0,False,300.0,3434.0,0.0,1.0,171.0,True,1,3,264,1
6817,1,False,1,37.0,False,541.0,38.0,713.0,316.0,0.0,False,1,5,462,2
6818,1,False,1,24.0,False,1.0,194.0,0.0,0.0,632.0,True,1,5,463,2
6819,3,False,1,27.0,False,1030.0,0.0,158.0,0.0,28.0,False,1,6,1386,1
6820,1,False,1,38.0,False,622.0,1319.0,42.0,1.0,444.0,False,1,6,1387,1
6821,1,True,1,28.0,False,0.0,0.0,0.0,0.0,0.0,True,1,7,1160,2
6822,1,False,1,0.0,False,0.0,0.0,0.0,0.0,0.0,True,1,7,1161,2
6823,1,False,1,16.0,False,23.0,479.0,0.0,0.0,373.0,False,1,6,1492,2
6824,1,False,1,25.0,False,0.0,0.0,879.0,0.0,0.0,False,1,6,1493,2
6825,1,False,2,22.0,False,30.0,0.0,690.0,41.0,0.0,True,1,6,1389,1
6826,3,True,1,24.0,False,0.0,0.0,0.0,0.0,0.0,True,1,6,1494,2
6827,1,False,3,37.0,False,501.0,0.0,179.0,1.0,0.0,True,1,5,464,2
6828,3,False,1,21.0,False,21.0,0.0,874.0,226.0,0.0,True,1,6,1495,2
6829,2,False,1,53.0,False,0.0,0.0,0.0,0.0,0.0,True,1,2,271,1
6830,2,False,1,0.0,False,0.0,0.0,0.0,0.0,0.0,True,5,3,235,2
6831,2,True,1,2.0,False,0.0,0.0,0.0,0.0,0.0,False,5,3,235,2
6832,2,True,1,64.0,False,0.0,0.0,0.0,0.0,0.0,True,5,3,235,2
6833,2,False,1,24.0,False,0.0,2921.0,5.0,795.0,3155.0,False,0,6,427.0,1
6834,2,True,1,40.0,False,0.0,0.0,0.0,0.0,0.0,True,5,3,235,2
6835,2,False,1,32.0,False,0.0,163.0,0.0,6953.0,50.0,False,5,3,235,2
6836,2,False,2,54.0,True,0.0,316.0,1.0,2038.0,388.0,False,1,2,239,2
6837,1,True,1,30.0,False,0.0,0.0,0.0,0.0,0.0,True,1,7,1175,1
6838,2,False,2,37.0,False,0.0,1379.0,130.0,1488.0,75.0,False,1,1,77,2
6839,3,False,1,20.0,False,3191.0,0.0,211.0,21.0,117.0,False,1,5,481,1
6840,3,False,1,22.0,False,741.0,0.0,1028.0,0.0,0.0,False,1,6,1497,2
6841,1,False,3,57.0,False,0.0,1.0,0.0,664.0,19.0,False,1,6,1391,1
6842,1,True,1,34.0,False,0.0,0.0,0.0,0.0,0.0,True,1,7,1177,1
6843,2,False,1,51.0,False,0.0,980.0,273.0,2775.0,419.0,False,1,2,240,2
6844,3,True,1,47.0,False,0.0,0.0,0.0,0.0,0.0,False,1,5,465,2
6845,1,False,1,22.0,False,593.0,34.0,0.0,0.0,0.0,False,1,7,1163,2
6846,2,False,1,36.0,False,0.0,1606.0,511.0,89.0,2220.0,False,1,2,241,2
6847,1,True,1,16.0,False,0.0,0.0,0.0,0.0,0.0,True,0,6,427.0,1
6848,3,False,1,60.0,False,180.0,0.0,414.0,1181.0,0.0,False,1,6,1499,2
6849,3,False,1,39.0,False,197.0,0.0,2401.0,0.0,0.0,True,2,6,1392,1
6850,3,False,1,18.0,False,49.0,0.0,2885.0,1.0,0.0,True,2,6,1392,1
6851,2,True,2,30.0,False,0.0,0.0,0.0,0.0,0.0,True,1,2,273,1
6852,3,False,1,45.0,False,1781.0,0.0,17.0,0.0,23.0,False,1,6,1395,1
6853,1,False,1,30.0,False,0.0,0.0,0.0,0.0,1150.0,False,1,6,1396,1
6854,1,False,1,21.0,False,1046.0,1.0,0.0,1.0,0.0,False,1,5,482,1
6855,3,False,1,0.0,False,0.0,0.0,0.0,0.0,0.0,True,1,6,1397,1
6856,3,False,2,51.0,False,40.0,716.0,1907.0,0.0,0.0,True,1,6,1501,2
6857,3,False,1,22.0,False,100.0,0.0,1050.0,0.0,23.0,False,1,5,466,2
6858,2,False,1,26.0,False,0.0,896.0,0.0,690.0,1.0,True,1,4,225,2
6859,1,False,1,10.0,False,0.0,0.0,0.0,0.0,0.0,False,1,7,1166,2
6860,1,False,1,21.0,False,42.0,606.0,1.0,38.0,100.0,False,1,5,484,1
6861,1,True,2,14.0,False,0.0,0.0,0.0,0.0,0.0,True,1,7,1167,2
6862,1,False,1,27.0,False,0.0,1.0,12.0,0.0,779.0,False,1,5,467,2
6863,1,False,1,43.0,False,473.0,1390.0,0.0,0.0,0.0,True,1,6,1502,2
6864,1,False,3,22.0,False,28.0,194.0,2.0,0.0,370.0,True,1,6,1503,2
6865,1,False,1,22.0,False,401.0,0.0,196.0,0.0,126.0,False,1,6,1398,1
6866,1,True,3,23.0,False,0.0,0.0,0.0,0.0,0.0,True,1,7,1168,2
6867,2,True,1,25.0,False,0.0,0.0,0.0,0.0,0.0,True,2,3,265,1
6868,2,False,1,35.0,False,0.0,0.0,0.0,0.0,0.0,True,2,3,265,1
6869,1,False,1,30.0,False,0.0,0.0,0.0,27.0,764.0,False,1,5,468,2
6870,1,True,1,37.0,False,0.0,0.0,0.0,0.0,0.0,True,1,7,1170,2
6871,1,False,2,21.0,False,61.0,201.0,222.0,161.0,60.0,False,1,7,1171,2
6872,1,False,2,36.0,False,207.0,0.0,450.0,94.0,0.0,True,1,7,1183,1
6873,1,False,1,13.0,False,305.0,582.0,12.0,19.0,0.0,False,1,6,1506,2
6874,1,False,2,22.0,False,0.0,642.0,0.0,52.0,0.0,False,1,6,1507,2
6875,1,True,1,36.0,False,0.0,0.0,0.0,0.0,0.0,True,1,7,1184,1
6876,1,False,1,17.0,False,0.0,188.0,795.0,0.0,0.0,True,1,5,485,1
6877,2,True,2,38.0,False,0.0,0.0,0.0,0.0,0.0,True,1,3,236,2
6878,3,False,1,34.0,False,5959.0,0.0,3.0,0.0,0.0,False,1,6,1508,2
6879,3,False,1,20.0,False,0.0,0.0,0.0,0.0,0.0,True,1,6,1509,2
6880,1,False,1,17.0,False,0.0,647.0,49.0,74.0,0.0,False,1,7,1174,2
6881,1,True,3,36.0,False,0.0,0.0,0.0,0.0,0.0,True,1,7,1185,1
6882,2,False,2,52.0,False,360.0,1314.0,8.0,641.0,66.0,True,1,1,78,2
6883,2,True,2,32.0,False,0.0,0.0,0.0,0.0,0.0,True,5,4,227,2
6884,2,True,2,35.0,False,0.0,0.0,0.0,0.0,0.0,True,5,4,227,2
6885,2,True,2,27.0,False,0.0,0.0,0.0,0.0,0.0,True,5,4,227,2
6886,2,False,1,36.0,False,83.0,1186.0,0.0,2160.0,736.0,False,5,4,227,2
6887,2,False,1,36.0,False,31.0,3585.0,31.0,1400.0,0.0,False,5,4,227,2
6888,3,False,2,21.0,False,0.0,0.0,0.0,1.0,378.0,False,1,4,220,1
6889,3,False,1,33.0,False,627.0,0.0,171.0,254.0,130.0,False,1,4,228,2
6890,1,False,1,40.0,False,678.0,0.0,229.0,0.0,0.0,False,1,7,1188,1
6891,1,False,1,24.0,False,185.0,0.0,478.0,29.0,0.0,True,1,6,1510,2
6892,1,False,1,35.0,False,0.0,0.0,885.0,0.0,0.0,True,1,7,1189,1
6893,3,True,1,29.0,False,0.0,0.0,0.0,0.0,0.0,True,1,6,1511,2
6894,3,False,1,33.0,False,728.0,0.0,285.0,0.0,0.0,False,1,5,486,1
6895,1,False,1,51.0,False,3.0,33.0,12.0,38.0,896.0,False,1,5,487,1
6896,3,True,1,10.0,False,0.0,0.0,0.0,0.0,0.0,True,1,6,1512,2
6897,1,True,1,41.0,False,0.0,0.0,0.0,0.0,0.0,True,1,7,1190,1
6898,1,False,2,26.0,False,1.0,0.0,0.0,0.0,718.0,True,1,5,471,2
6899,1,False,1,39.0,False,19.0,102.0,0.0,678.0,0.0,False,1,6,1405,1
6900,3,False,1,14.0,False,738.0,5.0,297.0,0.0,0.0,False,1,6,1513,2
6901,3,False,1,28.0,False,1059.0,0.0,6.0,117.0,0.0,False,1,4,229,2
6902,1,False,1,18.0,False,0.0,949.0,0.0,0.0,0.0,False,1,6,1514,2
6903,3,False,1,41.0,False,2754.0,398.0,21.0,0.0,0.0,False,1,4,231,2
6904,2,False,1,33.0,False,0.0,0.0,0.0,0.0,0.0,True,1,3,237,2
6905,1,False,1,26.0,False,814.0,0.0,29.0,16.0,181.0,False,1,6,1517,2
6906,3,True,1,31.0,False,0.0,0.0,0.0,0.0,0.0,True,1,6,1518,2
6907,1,False,1,63.0,False,0.0,0.0,424.0,0.0,2027.0,False,1,6,1408,1
6908,1,False,1,30.0,False,0.0,0.0,547.0,0.0,423.0,False,1,6,1409,1
6909,2,False,1,27.0,False,15.0,2886.0,0.0,249.0,71.0,True,1,3,238,2
6910,1,False,1,47.0,False,2916.0,0.0,14.0,63.0,0.0,False,1,6,1519,2
6911,3,False,1,37.0,False,1413.0,0.0,584.0,3.0,0.0,True,1,6,1520,2
6912,1,False,1,14.0,False,399.0,22.0,458.0,506.0,187.0,False,1,6,1410,1
6913,1,False,1,27.0,False,0.0,63.0,8.0,129.0,2960.0,False,1,3,268,1
6914,3,False,1,61.0,False,1711.0,0.0,0.0,0.0,8.0,False,1,4,232,2
6915,1,False,1,39.0,False,2.0,0.0,0.0,2.0,787.0,False,1,5,488,1
6916,1,False,1,22.0,False,0.0,0.0,787.0,1.0,0.0,False,1,5,490,1
6917,1,False,1,30.0,False,2.0,0.0,5.0,1.0,962.0,False,2,6,1411,1
6918,1,False,1,26.0,False,0.0,0.0,902.0,0.0,0.0,False,2,6,1411,1
6919,2,False,1,25.0,False,0.0,115.0,0.0,1823.0,4041.0,False,1,1,89,1
6920,3,False,1,42.0,False,1318.0,0.0,1386.0,0.0,0.0,False,1,4,233,2
6921,2,False,1,33.0,False,0.0,2107.0,0.0,15586.0,473.0,False,1,5,474,2
6922,2,False,1,60.0,False,0.0,307.0,0.0,484.0,1967.0,False,1,5,475,2
6923,1,True,2,16.0,False,0.0,0.0,0.0,0.0,0.0,True,1,7,1191,1
6924,1,False,1,50.0,False,0.0,185.0,0.0,1.0,558.0,True,1,7,1178,2
6925,1,False,1,22.0,False,0.0,0.0,1.0,95.0,605.0,False,1,6,1412,1
6926,1,False,3,15.0,False,0.0,0.0,9.0,0.0,952.0,False,1,6,1413,1
6927,3,False,1,27.0,False,0.0,0.0,0.0,0.0,0.0,False,1,5,476,2
6928,1,False,2,58.0,False,0.0,435.0,2.0,0.0,239.0,False,1,7,1179,2
6929,1,True,1,48.0,False,0.0,0.0,0.0,0.0,0.0,True,1,7,1192,1
6930,2,True,2,36.0,False,0.0,0.0,0.0,0.0,0.0,True,1,4,221,1
6931,2,False,1,60.0,False,0.0,3435.0,0.0,5458.0,10.0,False,2,3,269,1
6932,2,True,1,46.0,False,0.0,0.0,0.0,0.0,0.0,True,2,3,269,1
6933,2,False,1,58.0,False,0.0,1386.0,2.0,128.0,2577.0,True,0,6,427.0,1
6934,1,True,1,40.0,False,0.0,0.0,0.0,0.0,0.0,False,2,7,1181,2
6935,1,True,1,3.0,False,0.0,0.0,0.0,0.0,0.0,True,2,7,1181,2
6936,1,False,2,23.0,False,3.0,0.0,2.0,61.0,634.0,False,1,6,1522,2
6937,1,False,3,21.0,False,0.0,434.0,0.0,75.0,135.0,True,1,5,492,1
6938,1,True,2,29.0,False,0.0,0.0,0.0,0.0,0.0,True,1,7,1194,1
6939,2,True,2,23.0,False,0.0,0.0,0.0,0.0,0.0,True,2,3,239,2
6940,2,True,2,41.0,False,0.0,0.0,0.0,0.0,0.0,True,2,3,239,2
6941,1,False,1,20.0,False,0.0,802.0,0.0,16.0,0.0,False,1,7,1183,2
6942,1,False,1,24.0,False,821.0,0.0,0.0,68.0,0.0,False,1,7,1184,2
6943,3,False,1,21.0,False,2611.0,0.0,103.0,4.0,0.0,False,1,4,234,2
6944,3,False,1,55.0,False,1236.0,0.0,52.0,0.0,0.0,False,1,6,1523,2
6945,1,False,1,21.0,False,0.0,70.0,2.0,0.0,486.0,False,1,6,1525,2
6946,1,True,2,42.0,False,0.0,0.0,0.0,0.0,0.0,True,1,7,1185,2
6947,1,False,1,40.0,False,2.0,147.0,0.0,1695.0,1147.0,False,1,6,1526,2
6948,3,True,1,30.0,False,0.0,0.0,0.0,0.0,0.0,True,1,6,1527,2
6949,2,True,1,26.0,False,0.0,0.0,0.0,0.0,0.0,True,1,5,477,2
6950,1,True,3,43.0,False,0.0,0.0,0.0,0.0,0.0,False,1,7,1186,2
6951,1,False,1,20.0,False,9.0,0.0,1540.0,0.0,0.0,False,1,6,1416,1
6952,1,False,3,19.0,False,40.0,0.0,77.0,572.0,0.0,False,1,6,1417,1
6953,2,False,1,40.0,False,0.0,3508.0,761.0,12.0,32.0,True,1,3,240,2
6954,1,True,3,17.0,False,0.0,0.0,0.0,0.0,0.0,True,1,7,1198,1
6955,1,False,1,62.0,False,240.0,0.0,0.0,586.0,10.0,False,1,7,1190,2
6956,1,True,1,32.0,False,0.0,0.0,0.0,0.0,0.0,False,1,7,1191,2
6957,1,True,1,37.0,False,0.0,0.0,0.0,0.0,0.0,False,1,7,1192,2
6958,1,False,1,40.0,False,0.0,0.0,0.0,7.0,782.0,False,1,5,478,2
6959,1,False,2,25.0,False,0.0,653.0,21.0,0.0,0.0,False,1,7,1193,2
6960,2,True,2,17.0,False,0.0,0.0,0.0,0.0,0.0,True,4,2,277,1
6961,2,True,1,46.0,False,0.0,0.0,0.0,0.0,0.0,True,4,2,277,1
6962,2,False,1,38.0,False,4.0,5974.0,0.0,3682.0,197.0,False,4,2,277,1
6963,2,False,2,43.0,True,0.0,486.0,0.0,0.0,2470.0,False,4,2,277,1
6964,2,False,2,28.0,False,6.0,3392.0,3944.0,987.0,0.0,True,3,3,271,1
6965,2,True,1,31.0,True,0.0,0.0,0.0,0.0,0.0,True,3,3,271,1
6966,2,True,3,35.0,False,0.0,0.0,0.0,0.0,0.0,True,3,3,271,1
6967,1,False,1,19.0,False,105.0,271.0,1.0,377.0,17.0,True,1,6,1531,2
6968,1,False,1,24.0,False,0.0,0.0,217.0,0.0,544.0,False,1,6,1418,1
6969,3,False,2,20.0,False,0.0,0.0,0.0,0.0,0.0,False,1,5,479,2
6970,2,False,1,16.0,False,0.0,1417.0,3.0,27.0,186.0,True,2,3,272,1
6971,2,True,2,45.0,False,0.0,0.0,0.0,0.0,0.0,True,2,3,272,1
6972,1,False,1,19.0,False,294.0,79.0,536.0,0.0,0.0,False,1,7,1194,2
6973,1,False,1,23.0,False,0.0,1089.0,311.0,0.0,0.0,True,1,6,1419,1
6974,1,False,1,19.0,False,0.0,78.0,801.0,0.0,7.0,False,1,7,1195,2
6975,3,False,1,32.0,False,193.0,0.0,1116.0,0.0,0.0,False,1,6,1420,1
6976,1,False,1,41.0,False,85.0,804.0,0.0,0.0,0.0,True,1,7,1201,1
6977,1,False,1,30.0,False,1110.0,0.0,439.0,5.0,0.0,False,1,6,1533,2
6978,2,False,2,41.0,False,0.0,10049.0,214.0,5287.0,1845.0,False,1,2,278,1
6979,3,False,1,7.0,False,0.0,0.0,0.0,0.0,0.0,True,1,6,1534,2
6980,1,False,1,39.0,False,1.0,875.0,0.0,6.0,0.0,True,1,7,1197,2
6981,1,False,1,47.0,False,0.0,61.0,805.0,0.0,6.0,True,1,6,1535,2
6982,1,False,1,21.0,False,550.0,0.0,61.0,4.0,5.0,False,1,7,1204,1
6983,1,True,1,29.0,False,0.0,0.0,0.0,0.0,0.0,True,2,7,1200,2
6984,1,False,1,19.0,False,879.0,0.0,0.0,10.0,0.0,False,2,7,1200,2
6985,3,False,1,50.0,False,0.0,0.0,0.0,0.0,0.0,True,1,6,1423,1
6986,2,False,1,28.0,False,0.0,132.0,4.0,1915.0,0.0,False,1,1,79,2
6987,3,False,1,38.0,False,1126.0,0.0,23.0,34.0,0.0,False,0,6,427.0,1
6988,1,False,3,24.0,False,549.0,3.0,201.0,0.0,0.0,False,1,7,1205,1
6989,2,False,2,31.0,False,0.0,2954.0,0.0,170.0,756.0,False,1,1,90,1
6990,2,True,1,38.0,False,0.0,0.0,0.0,0.0,0.0,True,1,5,481,2
6991,2,True,2,26.0,False,0.0,0.0,0.0,0.0,0.0,True,1,2,244,2
6992,1,False,1,28.0,False,0.0,0.0,0.0,0.0,0.0,False,1,7,1202,2
6993,2,True,2,45.0,False,0.0,0.0,0.0,0.0,0.0,True,3,2,279,1
6994,2,True,1,47.0,False,0.0,0.0,0.0,0.0,0.0,True,3,2,279,1
6995,2,True,1,60.0,False,0.0,0.0,0.0,0.0,0.0,True,3,2,279,1
6996,1,False,2,42.0,False,0.0,279.0,30.0,409.0,0.0,True,1,5,483,2
6997,1,False,1,43.0,False,20.0,0.0,726.0,0.0,0.0,False,1,5,495,1
6998,1,True,3,17.0,False,0.0,0.0,0.0,0.0,0.0,False,0,6,427.0,1
6999,1,True,1,17.0,False,0.0,0.0,0.0,0.0,0.0,False,1,7,1203,2
7000,1,True,1,20.0,False,0.0,0.0,0.0,0.0,0.0,False,1,7,1208,1
7001,1,False,1,18.0,False,960.0,672.0,0.0,0.0,168.0,False,1,7,1204,2
7002,3,False,1,24.0,False,0.0,0.0,299.0,814.0,0.0,False,1,6,1539,2
7003,1,False,2,25.0,False,244.0,0.0,40.0,294.0,124.0,False,1,6,1540,2
7004,1,False,3,20.0,False,120.0,321.0,0.0,932.0,175.0,False,1,6,1541,2
7005,1,False,1,23.0,False,509.0,0.0,193.0,0.0,2.0,False,1,7,1205,2
7006,2,True,1,48.0,False,0.0,0.0,0.0,0.0,0.0,True,3,2,281,1
7007,2,False,2,26.0,False,286.0,3387.0,575.0,213.0,548.0,True,3,2,281,1
7008,2,True,2,36.0,False,0.0,0.0,0.0,0.0,0.0,True,3,2,281,1
7009,2,True,2,27.0,False,0.0,0.0,0.0,0.0,0.0,True,1,3,275,1
7010,2,False,2,41.0,False,0.0,1616.0,0.0,758.0,400.0,True,1,1,80,2
7011,1,True,1,21.0,False,0.0,0.0,0.0,0.0,0.0,True,1,7,1210,1
7012,3,False,1,71.0,False,1243.0,0.0,5.0,16.0,34.0,False,1,5,496,1
7013,1,True,1,64.0,False,0.0,0.0,0.0,0.0,0.0,False,1,7,1211,1
7014,2,False,1,33.0,False,0.0,397.0,0.0,1249.0,845.0,False,1,2,282,1
7015,1,False,2,24.0,False,786.0,0.0,0.0,309.0,0.0,True,1,6,1543,2
7016,2,True,1,35.0,False,0.0,0.0,0.0,0.0,0.0,True,1,4,223,1
7017,1,True,3,13.0,False,0.0,0.0,0.0,0.0,0.0,True,1,7,1206,2
7018,1,True,1,11.0,False,0.0,0.0,0.0,0.0,0.0,True,1,7,1207,2
7019,3,True,1,27.0,False,0.0,0.0,0.0,0.0,0.0,True,1,6,1426,1
7020,3,True,1,43.0,False,0.0,0.0,0.0,0.0,0.0,True,2,6,1545,2
7021,3,True,1,36.0,False,0.0,0.0,0.0,0.0,0.0,True,2,6,1545,2
7022,1,False,3,22.0,False,27.0,0.0,0.0,663.0,0.0,False,1,6,1546,2
7023,2,False,1,56.0,False,0.0,5711.0,0.0,0.0,50.0,True,1,3,276,1
7024,3,True,1,34.0,False,0.0,0.0,0.0,0.0,0.0,True,1,6,1429,1
7025,1,False,1,46.0,False,0.0,0.0,1.0,0.0,1778.0,False,1,7,1215,1
7026,3,False,3,43.0,False,244.0,0.0,358.0,160.0,800.0,True,1,5,485,2
7027,1,False,2,25.0,False,0.0,1435.0,0.0,0.0,0.0,True,1,7,1209,2
7028,2,False,1,26.0,False,36.0,2285.0,0.0,2287.0,159.0,False,0,6,427.0,1
7029,1,False,2,14.0,False,0.0,184.0,16.0,1234.0,0.0,False,1,7,1210,2
7030,1,False,1,63.0,False,174.0,282.0,321.0,8.0,0.0,True,1,7,1216,1
7031,3,False,1,29.0,False,558.0,0.0,386.0,355.0,0.0,False,2,5,486,2
7032,3,True,3,45.0,False,0.0,0.0,0.0,0.0,0.0,True,2,5,486,2
7033,1,True,1,15.0,False,0.0,0.0,0.0,0.0,0.0,True,1,7,1217,1
7034,3,False,1,19.0,False,193.0,0.0,2956.0,0.0,0.0,True,1,4,224,1
7035,1,False,1,53.0,False,2.0,794.0,425.0,0.0,397.0,False,1,5,487,2
7036,3,False,1,45.0,False,2.0,36.0,1110.0,9.0,0.0,False,1,6,1431,1
7037,2,False,2,41.0,False,0.0,2383.0,0.0,2.0,97.0,True,1,3,278,1
7038,3,False,1,68.0,True,523.0,0.0,859.0,201.0,782.0,False,3,6,1550,2
7039,3,True,1,5.0,False,0.0,0.0,0.0,0.0,0.0,True,3,6,1550,2
7040,3,False,1,27.0,True,30.0,0.0,910.0,0.0,0.0,True,3,6,1550,2
7041,1,False,2,20.0,False,30.0,132.0,1121.0,0.0,0.0,True,1,6,1551,2
7042,1,False,1,54.0,True,1770.0,7.0,228.0,0.0,0.0,False,1,6,1432,1
7043,1,False,1,18.0,False,0.0,0.0,0.0,484.0,320.0,False,1,6,1433,1
7044,2,False,2,45.0,False,66.0,5974.0,0.0,0.0,625.0,True,1,3,241,2
7045,2,True,1,26.0,False,0.0,0.0,0.0,0.0,0.0,True,2,2,283,1
7046,2,False,1,37.0,False,1577.0,11396.0,0.0,1014.0,560.0,True,2,2,283,1
7047,1,False,1,30.0,False,0.0,2.0,0.0,690.0,86.0,False,1,6,1552,2
7048,3,False,1,51.0,True,511.0,0.0,291.0,4212.0,0.0,False,3,6,1553,2
7049,3,True,1,3.0,False,0.0,0.0,0.0,0.0,0.0,True,3,6,1553,2
7050,3,True,1,3.0,False,0.0,0.0,0.0,0.0,0.0,True,3,6,1553,2
7051,1,False,1,19.0,False,2110.0,0.0,0.0,0.0,1.0,False,1,6,1554,2
7052,1,False,1,19.0,False,0.0,789.0,0.0,0.0,0.0,False,3,5,499,1
7053,1,False,1,6.0,False,0.0,0.0,0.0,0.0,0.0,True,3,5,499,1
7054,1,False,2,4.0,False,0.0,0.0,0.0,0.0,0.0,True,3,5,499,1
7055,2,False,1,23.0,False,3580.0,564.0,103.0,0.0,90.0,False,1,2,284,1
7056,1,False,1,37.0,False,1442.0,4.0,0.0,3.0,0.0,False,1,6,1434,1
7057,3,False,2,18.0,False,1092.0,0.0,208.0,150.0,0.0,False,1,6,1435,1
7058,1,False,3,29.0,False,5.0,598.0,0.0,0.0,0.0,False,1,6,1436,1
7059,1,False,1,25.0,False,0.0,779.0,0.0,2.0,6.0,False,1,5,488,2
